Code,Center Name,Indent Date,No of Purchy,Qty in Qtls
118,RAM NAGAR BAGAHA,21-11-2022,9,189
118,RAM NAGAR BAGAHA,22-11-2022,4,126
118,RAM NAGAR BAGAHA,23-11-2022,7,126
118,RAM NAGAR BAGAHA,24-11-2022,11,306
118,RAM NAGAR BAGAHA,25-11-2022,31,801
118,RAM NAGAR BAGAHA,26-11-2022,47,1467
118,RAM NAGAR BAGAHA,27-11-2022,28,855
118,RAM NAGAR BAGAHA,28-11-2022,32,900
118,RAM NAGAR BAGAHA,29-11-2022,39,1026
118,RAM NAGAR BAGAHA,30-11-2022,32,954
118,RAM NAGAR BAGAHA,01-12-2022,28,963
118,RAM NAGAR BAGAHA,02-12-2022,16,504
118,RAM NAGAR BAGAHA,04-12-2022,29,711
118,RAM NAGAR BAGAHA,05-12-2022,26,711
118,RAM NAGAR BAGAHA,06-12-2022,19,612
118,RAM NAGAR BAGAHA,07-12-2022,22,558
118,RAM NAGAR BAGAHA,08-12-2022,21,567
118,RAM NAGAR BAGAHA,09-12-2022,15,621
118,RAM NAGAR BAGAHA,10-12-2022,23,711
118,RAM NAGAR BAGAHA,11-12-2022,19,504
118,RAM NAGAR BAGAHA,12-12-2022,19,504
118,RAM NAGAR BAGAHA,13-12-2022,7,234
118,RAM NAGAR BAGAHA,14-12-2022,7,234
118,RAM NAGAR BAGAHA,15-12-2022,20,603
118,RAM NAGAR BAGAHA,16-12-2022,15,513
118,RAM NAGAR BAGAHA,17-12-2022,21,513
118,RAM NAGAR BAGAHA,18-12-2022,22,585
118,RAM NAGAR BAGAHA,19-12-2022,25,612
118,RAM NAGAR BAGAHA,20-12-2022,22,747
118,RAM NAGAR BAGAHA,21-12-2022,23,603
118,RAM NAGAR BAGAHA,23-12-2022,19,612
118,RAM NAGAR BAGAHA,24-12-2022,41,1170
118,RAM NAGAR BAGAHA,25-12-2022,25,693
118,RAM NAGAR BAGAHA,26-12-2022,26,792
118,RAM NAGAR BAGAHA,27-12-2022,30,837
118,RAM NAGAR BAGAHA,28-12-2022,29,711
118,RAM NAGAR BAGAHA,29-12-2022,20,603
118,RAM NAGAR BAGAHA,30-12-2022,22,612
118,RAM NAGAR BAGAHA,31-12-2022,16,396
118,RAM NAGAR BAGAHA,01-01-2023,13,396
118,RAM NAGAR BAGAHA,02-01-2023,6,216
118,RAM NAGAR BAGAHA,03-01-2023,25,612
118,RAM NAGAR BAGAHA,04-01-2023,9,243
118,RAM NAGAR BAGAHA,05-01-2023,19,585
118,RAM NAGAR BAGAHA,06-01-2023,24,621
118,RAM NAGAR BAGAHA,07-01-2023,24,621
118,RAM NAGAR BAGAHA,08-01-2023,27,702
118,RAM NAGAR BAGAHA,09-01-2023,12,324
118,RAM NAGAR BAGAHA,10-01-2023,18,513
118,RAM NAGAR BAGAHA,11-01-2023,16,531
118,RAM NAGAR BAGAHA,12-01-2023,28,828
118,RAM NAGAR BAGAHA,13-01-2023,27,810
118,RAM NAGAR BAGAHA,14-01-2023,8,252
118,RAM NAGAR BAGAHA,15-01-2023,17,414
118,RAM NAGAR BAGAHA,16-01-2023,15,405
118,RAM NAGAR BAGAHA,17-01-2023,24,675
118,RAM NAGAR BAGAHA,18-01-2023,19,558
118,RAM NAGAR BAGAHA,19-01-2023,22,558
118,RAM NAGAR BAGAHA,20-01-2023,14,414
118,RAM NAGAR BAGAHA,21-01-2023,16,558
118,RAM NAGAR BAGAHA,22-01-2023,15,351
118,RAM NAGAR BAGAHA,23-01-2023,15,486
118,RAM NAGAR BAGAHA,24-01-2023,27,810
118,RAM NAGAR BAGAHA,25-01-2023,25,801
118,RAM NAGAR BAGAHA,26-01-2023,27,648
118,RAM NAGAR BAGAHA,27-01-2023,15,459
118,RAM NAGAR BAGAHA,28-01-2023,25,774
118,RAM NAGAR BAGAHA,29-01-2023,20,684
118,RAM NAGAR BAGAHA,30-01-2023,22,720
119,KABIRAHA,13-11-2022,20,360
119,KABIRAHA,14-11-2022,20,495
119,KABIRAHA,15-11-2022,22,477
119,KABIRAHA,16-11-2022,15,324
119,KABIRAHA,17-11-2022,19,423
119,KABIRAHA,20-11-2022,7,153
119,KABIRAHA,21-11-2022,7,153
119,KABIRAHA,22-11-2022,8,198
119,KABIRAHA,23-11-2022,12,243
119,KABIRAHA,24-11-2022,30,783
119,KABIRAHA,25-11-2022,27,648
119,KABIRAHA,26-11-2022,36,972
119,KABIRAHA,27-11-2022,23,684
119,KABIRAHA,28-11-2022,23,630
119,KABIRAHA,29-11-2022,23,630
119,KABIRAHA,30-11-2022,29,711
119,KABIRAHA,01-12-2022,22,531
119,KABIRAHA,02-12-2022,18,432
119,KABIRAHA,04-12-2022,19,477
119,KABIRAHA,05-12-2022,19,504
119,KABIRAHA,06-12-2022,20,549
119,KABIRAHA,07-12-2022,21,513
119,KABIRAHA,09-12-2022,25,612
119,KABIRAHA,10-12-2022,15,351
119,KABIRAHA,11-12-2022,16,396
119,KABIRAHA,12-12-2022,21,567
119,KABIRAHA,13-12-2022,21,513
119,KABIRAHA,14-12-2022,19,504
119,KABIRAHA,15-12-2022,25,585
119,KABIRAHA,16-12-2022,23,549
119,KABIRAHA,17-12-2022,25,639
119,KABIRAHA,18-12-2022,20,549
119,KABIRAHA,19-12-2022,28,612
119,KABIRAHA,20-12-2022,23,630
119,KABIRAHA,21-12-2022,20,576
119,KABIRAHA,22-12-2022,24,594
119,KABIRAHA,23-12-2022,18,621
119,KABIRAHA,24-12-2022,17,549
119,KABIRAHA,25-12-2022,22,504
119,KABIRAHA,26-12-2022,22,531
119,KABIRAHA,27-12-2022,17,549
119,KABIRAHA,28-12-2022,20,522
119,KABIRAHA,29-12-2022,23,549
119,KABIRAHA,30-12-2022,21,513
119,KABIRAHA,31-12-2022,19,504
119,KABIRAHA,01-01-2023,16,423
119,KABIRAHA,02-01-2023,6,162
119,KABIRAHA,03-01-2023,33,783
119,KABIRAHA,04-01-2023,18,486
119,KABIRAHA,05-01-2023,20,603
119,KABIRAHA,06-01-2023,16,396
119,KABIRAHA,07-01-2023,23,630
119,KABIRAHA,08-01-2023,25,612
119,KABIRAHA,09-01-2023,23,549
119,KABIRAHA,10-01-2023,30,756
119,KABIRAHA,11-01-2023,26,603
119,KABIRAHA,12-01-2023,27,648
119,KABIRAHA,13-01-2023,27,621
119,KABIRAHA,14-01-2023,31,801
119,KABIRAHA,15-01-2023,21,486
119,KABIRAHA,16-01-2023,21,459
119,KABIRAHA,17-01-2023,19,531
119,KABIRAHA,18-01-2023,16,504
119,KABIRAHA,19-01-2023,25,693
119,KABIRAHA,20-01-2023,19,396
119,KABIRAHA,21-01-2023,23,576
119,KABIRAHA,22-01-2023,21,540
119,KABIRAHA,23-01-2023,16,396
119,KABIRAHA,24-01-2023,14,360
119,KABIRAHA,25-01-2023,13,369
119,KABIRAHA,26-01-2023,13,369
119,KABIRAHA,27-01-2023,21,513
119,KABIRAHA,28-01-2023,9,216
119,KABIRAHA,29-01-2023,15,405
119,KABIRAHA,30-01-2023,22,585
120,TIKOUNA,15-11-2022,14,279
120,TIKOUNA,16-11-2022,22,423
120,TIKOUNA,17-11-2022,22,396
120,TIKOUNA,18-11-2022,20,468
120,TIKOUNA,19-11-2022,10,288
120,TIKOUNA,20-11-2022,17,387
120,TIKOUNA,21-11-2022,15,378
120,TIKOUNA,22-11-2022,22,477
120,TIKOUNA,23-11-2022,19,504
120,TIKOUNA,24-11-2022,16,342
120,TIKOUNA,25-11-2022,12,297
120,TIKOUNA,26-11-2022,15,351
120,TIKOUNA,27-11-2022,16,396
120,TIKOUNA,28-11-2022,20,468
120,TIKOUNA,29-11-2022,18,486
120,TIKOUNA,30-11-2022,14,468
120,TIKOUNA,01-12-2022,18,405
120,TIKOUNA,02-12-2022,7,234
120,TIKOUNA,03-12-2022,5,144
120,TIKOUNA,04-12-2022,10,315
120,TIKOUNA,05-12-2022,9,189
120,TIKOUNA,06-12-2022,27,675
120,TIKOUNA,07-12-2022,16,396
120,TIKOUNA,08-12-2022,19,396
120,TIKOUNA,09-12-2022,19,396
120,TIKOUNA,10-12-2022,15,405
120,TIKOUNA,11-12-2022,14,387
120,TIKOUNA,12-12-2022,15,405
120,TIKOUNA,13-12-2022,15,378
120,TIKOUNA,14-12-2022,14,414
120,TIKOUNA,15-12-2022,19,477
120,TIKOUNA,16-12-2022,16,369
120,TIKOUNA,17-12-2022,17,387
120,TIKOUNA,18-12-2022,15,297
120,TIKOUNA,19-12-2022,14,360
120,TIKOUNA,20-12-2022,12,378
120,TIKOUNA,21-12-2022,17,414
120,TIKOUNA,22-12-2022,17,414
120,TIKOUNA,23-12-2022,12,351
120,TIKOUNA,24-12-2022,19,423
120,TIKOUNA,25-12-2022,11,279
120,TIKOUNA,26-12-2022,18,351
120,TIKOUNA,27-12-2022,15,378
120,TIKOUNA,28-12-2022,15,378
120,TIKOUNA,29-12-2022,15,297
120,TIKOUNA,30-12-2022,17,414
120,TIKOUNA,31-12-2022,11,306
120,TIKOUNA,01-01-2023,12,297
120,TIKOUNA,02-01-2023,10,207
120,TIKOUNA,03-01-2023,18,540
120,TIKOUNA,04-01-2023,15,378
120,TIKOUNA,05-01-2023,15,351
120,TIKOUNA,06-01-2023,12,297
120,TIKOUNA,07-01-2023,16,423
120,TIKOUNA,08-01-2023,18,432
120,TIKOUNA,09-01-2023,17,360
120,TIKOUNA,10-01-2023,16,342
120,TIKOUNA,11-01-2023,12,324
120,TIKOUNA,12-01-2023,7,261
120,TIKOUNA,13-01-2023,13,396
120,TIKOUNA,14-01-2023,16,531
120,TIKOUNA,15-01-2023,15,378
120,TIKOUNA,16-01-2023,17,387
120,TIKOUNA,17-01-2023,19,504
120,TIKOUNA,18-01-2023,15,405
120,TIKOUNA,19-01-2023,18,378
120,TIKOUNA,20-01-2023,13,396
120,TIKOUNA,21-01-2023,14,360
120,TIKOUNA,22-01-2023,18,405
120,TIKOUNA,23-01-2023,17,387
120,TIKOUNA,24-01-2023,14,387
120,TIKOUNA,25-01-2023,17,414
120,TIKOUNA,26-01-2023,15,378
120,TIKOUNA,27-01-2023,16,396
120,TIKOUNA,28-01-2023,17,414
120,TIKOUNA,29-01-2023,18,378
120,TIKOUNA,30-01-2023,16,423
121,KHAJUHABAZAR III,14-11-2022,4,72
121,KHAJUHABAZAR III,15-11-2022,9,243
121,KHAJUHABAZAR III,17-11-2022,3,135
121,KHAJUHABAZAR III,21-11-2022,4,99
121,KHAJUHABAZAR III,23-11-2022,2,63
121,KHAJUHABAZAR III,24-11-2022,9,216
121,KHAJUHABAZAR III,25-11-2022,8,252
121,KHAJUHABAZAR III,26-11-2022,5,171
121,KHAJUHABAZAR III,27-11-2022,7,180
121,KHAJUHABAZAR III,28-11-2022,9,216
121,KHAJUHABAZAR III,29-11-2022,4,126
121,KHAJUHABAZAR III,30-11-2022,3,108
121,KHAJUHABAZAR III,01-12-2022,6,189
121,KHAJUHABAZAR III,02-12-2022,9,297
121,KHAJUHABAZAR III,03-12-2022,5,198
121,KHAJUHABAZAR III,04-12-2022,5,144
121,KHAJUHABAZAR III,05-12-2022,5,198
121,KHAJUHABAZAR III,06-12-2022,4,153
121,KHAJUHABAZAR III,07-12-2022,6,243
121,KHAJUHABAZAR III,08-12-2022,9,216
121,KHAJUHABAZAR III,09-12-2022,7,207
121,KHAJUHABAZAR III,10-12-2022,4,99
121,KHAJUHABAZAR III,11-12-2022,4,99
121,KHAJUHABAZAR III,12-12-2022,7,207
121,KHAJUHABAZAR III,13-12-2022,7,234
121,KHAJUHABAZAR III,14-12-2022,7,180
121,KHAJUHABAZAR III,15-12-2022,8,252
121,KHAJUHABAZAR III,16-12-2022,7,261
121,KHAJUHABAZAR III,17-12-2022,5,171
121,KHAJUHABAZAR III,18-12-2022,6,189
121,KHAJUHABAZAR III,20-12-2022,15,459
121,KHAJUHABAZAR III,21-12-2022,5,198
121,KHAJUHABAZAR III,22-12-2022,8,279
121,KHAJUHABAZAR III,23-12-2022,10,288
121,KHAJUHABAZAR III,24-12-2022,10,315
121,KHAJUHABAZAR III,25-12-2022,9,270
121,KHAJUHABAZAR III,26-12-2022,5,198
121,KHAJUHABAZAR III,27-12-2022,7,234
121,KHAJUHABAZAR III,28-12-2022,11,360
121,KHAJUHABAZAR III,29-12-2022,7,207
121,KHAJUHABAZAR III,30-12-2022,7,234
121,KHAJUHABAZAR III,31-12-2022,8,225
121,KHAJUHABAZAR III,01-01-2023,8,252
121,KHAJUHABAZAR III,02-01-2023,8,198
121,KHAJUHABAZAR III,03-01-2023,9,297
121,KHAJUHABAZAR III,04-01-2023,4,180
121,KHAJUHABAZAR III,05-01-2023,7,207
121,KHAJUHABAZAR III,06-01-2023,6,189
121,KHAJUHABAZAR III,07-01-2023,8,252
121,KHAJUHABAZAR III,08-01-2023,10,288
121,KHAJUHABAZAR III,09-01-2023,8,225
121,KHAJUHABAZAR III,10-01-2023,5,171
121,KHAJUHABAZAR III,11-01-2023,8,252
121,KHAJUHABAZAR III,12-01-2023,8,225
121,KHAJUHABAZAR III,13-01-2023,8,279
121,KHAJUHABAZAR III,14-01-2023,9,297
121,KHAJUHABAZAR III,15-01-2023,7,261
121,KHAJUHABAZAR III,16-01-2023,10,315
121,KHAJUHABAZAR III,17-01-2023,6,243
121,KHAJUHABAZAR III,18-01-2023,9,351
121,KHAJUHABAZAR III,19-01-2023,6,189
121,KHAJUHABAZAR III,20-01-2023,5,171
121,KHAJUHABAZAR III,21-01-2023,6,243
121,KHAJUHABAZAR III,22-01-2023,8,306
121,KHAJUHABAZAR III,23-01-2023,11,306
121,KHAJUHABAZAR III,24-01-2023,10,342
121,KHAJUHABAZAR III,25-01-2023,10,315
121,KHAJUHABAZAR III,26-01-2023,10,315
121,KHAJUHABAZAR III,27-01-2023,10,261
121,KHAJUHABAZAR III,28-01-2023,6,189
121,KHAJUHABAZAR III,29-01-2023,1,45
121,KHAJUHABAZAR III,30-01-2023,3,81
122,CHAKDHA,12-12-2022,2,90
122,CHAKDHA,13-12-2022,1,45
122,CHAKDHA,14-12-2022,4,126
122,CHAKDHA,19-12-2022,6,189
122,CHAKDHA,20-12-2022,4,153
122,CHAKDHA,21-12-2022,2,63
122,CHAKDHA,22-12-2022,3,108
122,CHAKDHA,23-12-2022,4,180
122,CHAKDHA,24-12-2022,3,108
122,CHAKDHA,25-12-2022,4,180
122,CHAKDHA,26-12-2022,4,99
122,CHAKDHA,27-12-2022,5,225
122,CHAKDHA,28-12-2022,6,243
122,CHAKDHA,29-12-2022,3,108
122,CHAKDHA,30-12-2022,7,234
122,CHAKDHA,31-12-2022,9,378
122,CHAKDHA,01-01-2023,5,198
122,CHAKDHA,02-01-2023,4,126
122,CHAKDHA,03-01-2023,8,252
122,CHAKDHA,04-01-2023,3,135
122,CHAKDHA,05-01-2023,4,180
122,CHAKDHA,06-01-2023,6,216
122,CHAKDHA,07-01-2023,6,189
122,CHAKDHA,08-01-2023,5,171
122,CHAKDHA,09-01-2023,6,216
122,CHAKDHA,10-01-2023,3,135
122,CHAKDHA,11-01-2023,5,171
122,CHAKDHA,12-01-2023,6,216
122,CHAKDHA,13-01-2023,5,198
122,CHAKDHA,14-01-2023,2,63
122,CHAKDHA,15-01-2023,4,153
122,CHAKDHA,16-01-2023,6,216
122,CHAKDHA,17-01-2023,5,171
122,CHAKDHA,18-01-2023,3,108
122,CHAKDHA,19-01-2023,5,144
122,CHAKDHA,20-01-2023,2,90
122,CHAKDHA,21-01-2023,5,171
122,CHAKDHA,22-01-2023,6,162
122,CHAKDHA,23-01-2023,2,90
122,CHAKDHA,24-01-2023,2,63
122,CHAKDHA,25-01-2023,3,135
122,CHAKDHA,26-01-2023,4,153
122,CHAKDHA,27-01-2023,4,126
122,CHAKDHA,28-01-2023,5,198
122,CHAKDHA,29-01-2023,3,81
122,CHAKDHA,30-01-2023,4,126
123,NAINAPUR II,13-11-2022,18,486
123,NAINAPUR II,14-11-2022,36,675
123,NAINAPUR II,15-11-2022,30,648
123,NAINAPUR II,16-11-2022,18,594
123,NAINAPUR II,17-11-2022,18,513
123,NAINAPUR II,20-11-2022,3,135
123,NAINAPUR II,21-11-2022,12,351
123,NAINAPUR II,22-11-2022,8,279
123,NAINAPUR II,23-11-2022,13,369
123,NAINAPUR II,24-11-2022,21,432
123,NAINAPUR II,25-11-2022,28,720
123,NAINAPUR II,26-11-2022,25,720
123,NAINAPUR II,27-11-2022,20,765
123,NAINAPUR II,28-11-2022,29,981
123,NAINAPUR II,29-11-2022,24,810
123,NAINAPUR II,30-11-2022,36,1026
123,NAINAPUR II,01-12-2022,32,1008
123,NAINAPUR II,02-12-2022,15,486
123,NAINAPUR II,05-12-2022,4,153
123,NAINAPUR II,06-12-2022,13,396
123,NAINAPUR II,07-12-2022,17,603
123,NAINAPUR II,08-12-2022,14,522
123,NAINAPUR II,09-12-2022,13,531
123,NAINAPUR II,10-12-2022,20,711
123,NAINAPUR II,11-12-2022,18,540
123,NAINAPUR II,12-12-2022,25,666
123,NAINAPUR II,13-12-2022,21,675
123,NAINAPUR II,14-12-2022,17,684
123,NAINAPUR II,15-12-2022,16,504
123,NAINAPUR II,16-12-2022,12,405
123,NAINAPUR II,17-12-2022,18,594
123,NAINAPUR II,18-12-2022,21,675
123,NAINAPUR II,19-12-2022,37,936
123,NAINAPUR II,20-12-2022,29,792
123,NAINAPUR II,21-12-2022,23,765
123,NAINAPUR II,22-12-2022,16,612
123,NAINAPUR II,23-12-2022,21,702
123,NAINAPUR II,24-12-2022,32,1089
123,NAINAPUR II,25-12-2022,19,585
123,NAINAPUR II,26-12-2022,21,702
123,NAINAPUR II,27-12-2022,21,702
123,NAINAPUR II,28-12-2022,24,675
123,NAINAPUR II,29-12-2022,25,639
123,NAINAPUR II,30-12-2022,21,648
123,NAINAPUR II,31-12-2022,14,522
123,NAINAPUR II,01-01-2023,16,450
123,NAINAPUR II,02-01-2023,7,207
123,NAINAPUR II,03-01-2023,26,900
123,NAINAPUR II,04-01-2023,23,738
123,NAINAPUR II,05-01-2023,24,729
123,NAINAPUR II,06-01-2023,21,675
123,NAINAPUR II,07-01-2023,30,783
123,NAINAPUR II,08-01-2023,23,738
123,NAINAPUR II,09-01-2023,27,648
123,NAINAPUR II,10-01-2023,22,720
123,NAINAPUR II,11-01-2023,29,792
123,NAINAPUR II,12-01-2023,25,774
123,NAINAPUR II,13-01-2023,28,828
123,NAINAPUR II,14-01-2023,26,900
123,NAINAPUR II,15-01-2023,26,819
123,NAINAPUR II,16-01-2023,30,972
123,NAINAPUR II,17-01-2023,32,1008
123,NAINAPUR II,18-01-2023,27,891
123,NAINAPUR II,19-01-2023,36,999
123,NAINAPUR II,20-01-2023,14,495
123,NAINAPUR II,21-01-2023,28,828
123,NAINAPUR II,22-01-2023,18,594
123,NAINAPUR II,23-01-2023,19,585
123,NAINAPUR II,24-01-2023,27,972
123,NAINAPUR II,25-01-2023,34,1017
123,NAINAPUR II,26-01-2023,5,171
123,NAINAPUR II,27-01-2023,12,432
123,NAINAPUR II,28-01-2023,11,306
123,NAINAPUR II,29-01-2023,18,459
123,NAINAPUR II,30-01-2023,27,729
124,NAINAPUR I,13-11-2022,21,486
124,NAINAPUR I,14-11-2022,25,612
124,NAINAPUR I,15-11-2022,27,729
124,NAINAPUR I,16-11-2022,13,477
124,NAINAPUR I,17-11-2022,15,513
124,NAINAPUR I,20-11-2022,11,306
124,NAINAPUR I,21-11-2022,10,342
124,NAINAPUR I,22-11-2022,12,459
124,NAINAPUR I,23-11-2022,17,576
124,NAINAPUR I,24-11-2022,35,792
124,NAINAPUR I,25-11-2022,40,1098
124,NAINAPUR I,26-11-2022,22,693
124,NAINAPUR I,27-11-2022,19,639
124,NAINAPUR I,28-11-2022,26,1035
124,NAINAPUR I,29-11-2022,27,702
124,NAINAPUR I,01-12-2022,16,531
124,NAINAPUR I,04-12-2022,15,486
124,NAINAPUR I,05-12-2022,13,423
124,NAINAPUR I,06-12-2022,6,216
124,NAINAPUR I,07-12-2022,10,396
124,NAINAPUR I,08-12-2022,14,414
124,NAINAPUR I,09-12-2022,31,1017
124,NAINAPUR I,10-12-2022,24,945
124,NAINAPUR I,11-12-2022,17,603
124,NAINAPUR I,12-12-2022,24,891
124,NAINAPUR I,13-12-2022,19,666
124,NAINAPUR I,14-12-2022,18,702
124,NAINAPUR I,15-12-2022,18,594
124,NAINAPUR I,16-12-2022,27,702
124,NAINAPUR I,17-12-2022,14,603
124,NAINAPUR I,18-12-2022,16,666
124,NAINAPUR I,19-12-2022,31,963
124,NAINAPUR I,20-12-2022,28,882
124,NAINAPUR I,21-12-2022,26,873
124,NAINAPUR I,22-12-2022,25,801
124,NAINAPUR I,23-12-2022,21,729
124,NAINAPUR I,24-12-2022,23,765
124,NAINAPUR I,25-12-2022,22,855
124,NAINAPUR I,26-12-2022,23,792
124,NAINAPUR I,27-12-2022,28,720
124,NAINAPUR I,28-12-2022,21,729
124,NAINAPUR I,29-12-2022,32,1008
124,NAINAPUR I,30-12-2022,33,999
124,NAINAPUR I,31-12-2022,26,765
124,NAINAPUR I,01-01-2023,14,468
124,NAINAPUR I,02-01-2023,13,396
124,NAINAPUR I,03-01-2023,44,1359
124,NAINAPUR I,04-01-2023,30,972
124,NAINAPUR I,05-01-2023,27,945
124,NAINAPUR I,06-01-2023,28,936
124,NAINAPUR I,08-01-2023,28,909
124,NAINAPUR I,09-01-2023,26,792
124,NAINAPUR I,10-01-2023,22,639
124,NAINAPUR I,11-01-2023,18,540
124,NAINAPUR I,12-01-2023,30,918
124,NAINAPUR I,13-01-2023,29,954
124,NAINAPUR I,14-01-2023,33,1026
124,NAINAPUR I,15-01-2023,27,945
124,NAINAPUR I,16-01-2023,29,927
124,NAINAPUR I,17-01-2023,27,891
124,NAINAPUR I,18-01-2023,26,900
124,NAINAPUR I,19-01-2023,31,963
124,NAINAPUR I,20-01-2023,27,810
124,NAINAPUR I,21-01-2023,24,810
124,NAINAPUR I,22-01-2023,19,666
124,NAINAPUR I,23-01-2023,11,360
124,NAINAPUR I,24-01-2023,31,1044
124,NAINAPUR I,25-01-2023,32,1116
124,NAINAPUR I,26-01-2023,8,279
124,NAINAPUR I,27-01-2023,18,675
124,NAINAPUR I,28-01-2023,22,747
124,NAINAPUR I,29-01-2023,25,828
124,NAINAPUR I,30-01-2023,22,639
125,PADARI,14-11-2022,13,234
125,PADARI,15-11-2022,16,288
125,PADARI,16-11-2022,15,324
125,PADARI,17-11-2022,19,369
125,PADARI,18-11-2022,15,270
125,PADARI,19-11-2022,12,297
125,PADARI,20-11-2022,19,369
125,PADARI,21-11-2022,10,315
125,PADARI,22-11-2022,23,495
125,PADARI,23-11-2022,18,486
125,PADARI,24-11-2022,18,378
125,PADARI,25-11-2022,14,333
125,PADARI,26-11-2022,17,387
125,PADARI,27-11-2022,14,414
125,PADARI,28-11-2022,8,360
125,PADARI,29-11-2022,13,396
125,PADARI,30-11-2022,17,360
125,PADARI,01-12-2022,14,333
125,PADARI,02-12-2022,6,189
125,PADARI,03-12-2022,7,180
125,PADARI,04-12-2022,6,216
125,PADARI,05-12-2022,11,306
125,PADARI,06-12-2022,16,558
125,PADARI,07-12-2022,9,297
125,PADARI,08-12-2022,9,378
125,PADARI,09-12-2022,11,387
125,PADARI,10-12-2022,20,441
125,PADARI,11-12-2022,14,414
125,PADARI,12-12-2022,12,405
125,PADARI,13-12-2022,16,396
125,PADARI,14-12-2022,16,369
125,PADARI,15-12-2022,14,306
125,PADARI,16-12-2022,11,306
125,PADARI,17-12-2022,14,279
125,PADARI,18-12-2022,11,387
125,PADARI,19-12-2022,10,315
125,PADARI,20-12-2022,13,450
125,PADARI,21-12-2022,15,378
125,PADARI,22-12-2022,16,396
125,PADARI,23-12-2022,13,315
125,PADARI,24-12-2022,18,405
125,PADARI,25-12-2022,17,441
125,PADARI,26-12-2022,25,612
125,PADARI,27-12-2022,25,612
125,PADARI,28-12-2022,22,585
125,PADARI,29-12-2022,16,504
125,PADARI,30-12-2022,20,468
125,PADARI,31-12-2022,11,279
125,PADARI,01-01-2023,11,279
125,PADARI,02-01-2023,7,180
125,PADARI,03-01-2023,17,414
125,PADARI,04-01-2023,11,252
125,PADARI,05-01-2023,21,567
125,PADARI,06-01-2023,12,432
125,PADARI,07-01-2023,15,459
125,PADARI,08-01-2023,18,432
125,PADARI,09-01-2023,12,378
125,PADARI,10-01-2023,15,324
